SDUID,biodiversity,carbon,forestry_value,grazing_value,grazing_methane,cropland_value,noxn_in_drinking_water,transition_cost,production_value,net_econ_value,net_ghg_co2e
159,1788.541906,2032186.174194,2516.926468,0.0,0.0,-4542864.089355,20974.031597,655060.877197,-4540347.1628870005,-5195408.040084001,7451349.305377999
160,1737.83886,1758432.009766,1999.027985,0.0,0.0,-4999978.155762,19942.688416,785697.473633,-4997979.127777,-5783676.60141,6447584.035808667
161,1787.68877,1937560.017578,1373.69302,0.0,0.0,-3889677.1875,19679.102112,747283.066895,-3888303.49448,-4635586.561375,7104386.731119333
162,1780.595501,1905982.621094,1292.665222,0.0,0.0,-3222529.164062,20892.78479,747153.03479,-3221236.49884,-3968389.53363,6988602.944011333
163,1818.407406,1925059.090332,1064.542236,0.0,0.0,-5895182.041016,22776.364258,708892.368774,-5894117.49878,-6603009.867554,7058549.997884
164,1870.817787,2113181.222656,765.862991,0.0,0.0,-3346697.576172,23828.243896,672417.773438,-3345931.7131809997,-4018349.486619,7748331.149738666
165,1813.317738,2003810.190918,2620.565125,0.0,0.0,-3862515.513672,22979.276184,636604.971924,-3859894.9485469996,-4496499.920471,7347304.033365999
166,1805.814332,1966051.587891,3014.243256,0.0,0.0,-6077318.265625,22430.269882,607521.520691,-6074304.022369,-6681825.54306,7208855.822267
167,1897.975384,2180911.403809,4366.452026,0.0,0.0,,20805.585144,562609.790527,,,7996675.147299666
168,1906.640142,2256019.363098,2821.303223,0.0,0.0,-4166286.191406,20263.520203,493354.97876,-4163464.888183,-4656819.866943,8272070.998026
169,1865.561886,2229849.580078,2201.233643,0.0,0.0,-4691315.379883,20516.796967,514009.620239,-4689114.14624,-5203123.7664789995,8176115.126952667
170,1824.27932,2254943.681641,2907.008545,0.0,0.0,-7197246.689453,21491.297363,470919.887939,-7194339.680908,-7665259.568847,8268126.832683666
171,1672.944073,1917823.386719,2896.230469,0.0,0.0,-8406720.286987,20812.11261,565718.666626,-8403824.056518,-8969542.723144,7032019.084636333
172,1662.354942,1789113.442383,1412.391632,0.0,0.0,-6966937.522217,20314.905212,592425.044495,-6965525.130585,-7557950.1750799995,6560082.622071
173,1021.518677,1141805.596191,805.548157,0.0,0.0,-3956223.110352,11573.521057,323251.222229,-3955417.5621950002,-4278668.784424,4186620.5193669996
295,1747.772414,1993566.187988,935.253235,0.0,0.0,-4615657.328125,18207.553223,472029.447754,-4614722.07489,-5086751.522644,7309742.689289333
296,1709.967068,1815857.401367,0.0,0.0,0.0,-5568697.216797,17933.564636,491557.435547,-5568697.216797,-6060254.652344,6658143.805012333
297,1729.528484,1948558.47998,3969.221985,0.0,0.0,-3220324.394226,18343.312378,415503.765991,-3216355.172241,-3631858.938232,7144714.4265933335
298,1698.775024,1913410.588364,9874.913574,0.0,0.0,-4246097.079102,18269.86058,446482.14032,-4236222.165528,-4682704.305848001,7015838.824001333
299,1669.633228,1730934.684082,9346.537903,0.0,0.0,-5827304.664246,18573.115204,558277.784424,-5817958.126343001,-6376235.910767,6346760.508300667
300,1734.980012,1749493.792114,12549.767029,0.0,0.0,-3875595.647461,21355.954596,563740.344055,-3863045.880432,-4426786.224487,6414810.571084667
301,1857.562334,1964726.853027,11316.104507,0.0,0.0,-120193.996094,23420.550377,599494.81665,-108877.891587,-708372.708237,7203998.461099
302,1853.964776,1831264.52002,10455.617538,0.0,0.0,-3454458.136719,25368.527771,758812.253174,-3444002.519181,-4202814.772355,6714636.5734066665
303,1776.895237,1678956.333984,4940.965454,0.0,0.0,-6170788.316406,23346.171593,847543.071289,-6165847.350952,-7013390.422241,6156173.224607999
304,1881.228397,2131870.321289,5481.290405,0.0,0.0,-5002989.879883,22640.617798,702276.53186,-4997508.589478,-5699785.1213380005,7816857.844726333
305,1917.045918,2106311.851074,4657.508423,0.0,0.0,-5018159.260254,22567.358948,756933.950012,-5013501.751831001,-5770435.701843001,7723143.453937999
306,1967.809692,2313039.121582,3588.151657,79981.234375,188471.03125,-3829392.077148,22001.918579,720488.189941,-3745822.6911159996,-4466310.881057,8477374.025175666
307,1822.818953,2044444.581543,4634.4443,3999.12793,9423.708008,,20495.105087,742369.920105,,,7496108.324830839
308,1813.956095,2091572.881958,3945.231232,0.0,0.0,-3111412.259766,19659.764061,688826.783936,-3107467.028534,-3796293.81247,7669100.5671793325
309,1792.279629,1976318.669922,4694.417725,0.0,0.0,-3645495.109375,20464.34436,765890.744873,-3640800.69165,-4406691.436523,7246501.789714
310,1797.068266,1926542.277832,3077.685501,0.0,0.0,-6265358.201172,21331.562012,767088.647034,-6262280.515671,-7029369.162705,7063988.352050667
311,1876.416355,2145228.76123,3924.421692,0.0,0.0,-4564163.537109,23033.197388,739741.116638,-4560239.115417,-5299980.232055,7865838.791176666
312,1840.393082,2011020.089355,6116.681152,19972.867188,47117.546875,-6368975.070312,22272.058777,733090.199219,-6342885.521972,-7075975.721190999,7372797.9766975
313,1919.647827,2278304.825195,5225.135529,23967.503906,56541.207031,-6369258.021484,22176.037933,664466.668213,-6340065.382049,-7004532.050262,8352653.534907713
314,2011.507305,2481488.225586,4547.072815,0.0,0.0,-4234227.770508,20441.814575,649808.200195,-4229680.697693,-4879488.897887999,9098790.160481999
315,2007.215298,2400145.26416,4289.641571,0.0,0.0,-3063355.999023,19847.038574,667973.07666,-3059066.3574519996,-3727039.4341119993,8800532.635253333
316,1987.359779,2336829.091309,4447.454224,0.0,0.0,,20073.183014,619613.015625,,,8568373.334799666
317,1889.151596,2201105.563965,2670.719238,0.0,0.0,-8010779.599609,20880.384888,598589.082092,-8008108.880371,-8606697.962462999,8070720.4012050005
318,1789.197737,2089980.658203,2333.650146,0.0,0.0,-8088909.439453,20680.549133,557834.688965,-8086575.789307,-8644410.478272,7663262.413411
319,1737.388172,1899344.881348,1721.731384,0.0,0.0,-7699289.083496,20186.852844,618567.41156,-7697567.352112,-8316134.763672,6964264.564942666
320,1061.443157,1198145.7146,554.991455,0.0,0.0,-4764762.333252,11313.566589,348741.119873,-4764207.341797,-5112948.46167,4393200.953533334
442,1835.094044,2162081.59787,8.917086,0.0,0.0,,19049.092102,484173.307129,,,7927632.525523334
443,1826.614017,2100233.06366,1115.121582,0.0,0.0,,19314.802551,524268.077148,,,7700854.5667533325
444,1752.095815,1939901.36731,4719.001495,0.0,0.0,-6019646.038574,18516.271164,482955.744629,-6014927.037079,-6497882.781708,7112971.680136666
445,1700.172165,1730498.254883,9128.67099,0.0,0.0,-5740779.424316,18585.388077,530909.065186,-5731650.753326001,-6262559.818512,6345160.267904333
446,1738.941033,1773857.133789,8770.085037,0.0,0.0,-4100031.873444,19089.220001,545363.985046,-4091261.788407,-4636625.773453,6504142.823893
447,1854.273822,1998026.258499,10180.071503,0.0,0.0,-4818274.581543,20319.291336,561857.778564,-4808094.51004,-5369952.288604001,7326096.281163
448,1950.1738,2205997.891113,6821.30777,0.0,0.0,,22956.426453,574464.414429,,,8088658.934080999
449,1871.940396,2030110.523438,4887.039612,0.0,0.0,,23013.870911,669957.660034,,,7443738.585939333
450,1840.347397,1889655.517578,5101.445526,0.0,0.0,-5526850.729492,24133.145996,776992.246765,-5521749.283966,-6298741.530731,6928736.897786
451,1912.644802,2218024.308517,6108.04731,0.0,0.0,-4540683.149658,23196.443881,680470.083679,-4534575.102348,-5215045.186027,8132755.797895667
452,1947.948845,2170058.382812,5996.615234,0.0,0.0,-5579110.308594,22984.418091,707831.288208,-5573113.69336,-6280944.981568,7956880.736977332
453,1978.229465,2439727.587891,5582.475098,51989.695312,122510.664062,-6124305.772461,22416.693298,630022.540039,-6066733.602051,-6696756.14209,8943217.60898576
454,1918.905218,2388875.43457,6691.63295,0.0,0.0,-6061723.040039,22902.706974,613564.488953,-6055031.407089,-6668595.896042,8759209.926756667
455,1926.664352,2407713.249023,5700.76889,0.0,0.0,-4221887.947266,24422.980774,623790.507629,-4216187.178376,-4839977.686005,8828281.913084332
456,1838.843005,2202307.52002,4598.934233,0.0,0.0,-2284793.295898,22241.342194,571429.573975,-2280194.3616649997,-2851623.93564,8075127.5734066665
457,1838.613598,2242279.941406,4784.496582,0.0,0.0,-3501559.888916,21956.726807,550839.782227,-3496775.3923339997,-4047615.1745609995,8221693.118488666
458,1879.800755,2290862.380859,5220.0271,0.0,0.0,-4351279.825684,23131.985382,630960.04541,-4346059.798584,-4977019.843994,8399828.729816334
459,1861.863514,2095262.84375,5201.960815,0.0,0.0,-7656833.21875,23544.127869,719185.498962,-7651631.257935,-8370816.756897,7682630.427083333
460,1942.943981,2272093.815918,4628.067032,0.0,0.0,-5442486.509766,24002.710907,658929.658752,-5437858.442734,-6096788.101486,8331010.658365999
461,2025.051228,2463236.714844,5337.69474,0.0,0.0,-4112010.045898,23467.662048,616393.368713,-4106672.3511579996,-4723065.719870999,9031867.954428
462,1997.250263,2312074.489258,5477.946838,0.0,0.0,-3229895.722656,22967.706543,668519.592651,-3224417.775818,-3892937.368469,8477606.460612668
463,1934.588833,2175795.765625,5389.528233,0.0,0.0,-5778097.073608,23195.52356,738022.765381,-5772707.545375,-6510730.310756,7977917.807291666
464,1856.423085,2080930.992676,3661.83313,0.0,0.0,-6318894.601562,23512.56337,679084.926941,-6315232.768432,-6994317.695373,7630080.306478667
465,1827.693008,1965985.566406,4304.274292,0.0,0.0,,23019.527161,687079.068604,,,7208613.743488667
466,1809.521063,2037550.479492,2232.895885,0.0,0.0,,21774.872681,626409.854004,,,7471018.424804
467,1099.914396,1329734.11377,313.907715,0.0,0.0,,11556.773254,313490.96875,,,4875691.75049
589,1910.996693,2291484.515625,1159.907745,0.0,0.0,-5028361.011719,20094.012329,547841.235046,-5027201.103974,-5575042.33902,8402109.890625
590,1839.811661,1934802.208008,3358.688965,0.0,0.0,-6776247.368835,20624.520081,691276.480408,-6772888.67987,-7464165.160278,7094274.762696
591,1782.969672,1791614.42334,2524.97522,0.0,0.0,-3593093.933594,20281.300049,683293.916992,-3590568.958374,-4273862.875366,6569252.88558
592,1759.349081,1804272.778809,4338.0896,0.0,0.0,-2131860.213379,20727.936035,553823.189453,-2127522.123779,-2681345.313232,6615666.855633
593,1721.802177,1902363.818604,5413.03363,0.0,0.0,-2538387.805176,20514.533772,462219.674561,-2532974.771546,-2995194.446107,6975334.001548
594,1866.017469,2134061.928001,5972.266113,0.0,0.0,-2241883.400635,20850.615963,502938.454346,-2235911.134522,-2738849.5888679996,7824893.736003666
595,1968.799961,2237399.628906,3658.142807,0.0,0.0,,22500.200684,589212.687683,,,8203798.639322
596,1986.047008,2208870.140137,3429.072388,0.0,0.0,,21644.301514,686919.24353,,,8099190.513835667
597,1999.410107,2206125.973633,8386.442505,0.0,0.0,-4141008.829346,25171.341125,696731.883789,-4132622.386841,-4829354.27063,8089128.569987667
598,2076.552593,2372893.219971,9132.500488,0.0,0.0,,24619.574707,669926.533691,,,8700608.473227
599,2049.623554,2389660.730469,9705.771973,0.0,0.0,-5734180.231445,24125.239319,698637.439453,-5724474.459472,-6423111.898925,8762089.345053
600,2018.7508,2461300.152832,8223.926575,0.0,0.0,-5183797.588379,22622.082306,679150.283203,-5175573.661804,-5854723.945007,9024767.227050666
601,1942.181289,2325062.638672,11778.857132,0.0,0.0,-5001082.208984,23343.050255,600796.998535,-4989303.351852,-5590100.350387,8525229.675130665
602,1956.491465,2414236.78418,8289.552979,0.0,0.0,-1836544.140625,26332.384399,614535.9776,-1828254.587646,-2442790.565246,8852201.541993333
603,1874.28193,2134686.933594,3804.278816,0.0,0.0,-1525209.625,25164.028931,661372.624817,-1521405.346184,-2182777.971001,7827185.423177999
604,1825.589478,2155086.820312,4803.624023,0.0,0.0,-3314686.466797,23502.584351,607372.279297,-3309882.842774,-3917255.122071,7901985.007810666
605,1915.089417,2428636.936401,4447.159485,0.0,0.0,-1526544.339355,23495.463228,554908.038086,-1522097.17987,-2077005.217956,8905002.100136999
606,1910.38385,2213019.825195,3509.412598,7991.363281,18849.201172,-8119756.761719,25577.08667,617203.092896,-8108255.985839999,-8725459.078736,8114029.04169156
607,1941.305473,2255531.960938,4480.358551,0.0,0.0,-5867967.816406,26100.951416,607407.583252,-5863487.457855,-6470895.041107,8270283.856772667
608,1901.844641,2213345.633789,6602.514816,0.0,0.0,-4854457.353516,25654.343155,629857.113098,-4847854.8387,-5477711.951798,8115600.657226333
609,1901.223989,2204237.582031,6550.20929,0.0,0.0,-5136907.515625,25156.758011,662010.510864,-5130357.306335,-5792367.817199,8082204.467447
610,1864.916472,2061819.276855,5319.753204,0.0,0.0,-4538845.898438,25479.537354,740964.552429,-4533526.145234,-5274490.697663,7560004.0151349995
611,1767.433904,1842085.943359,3477.596924,0.0,0.0,-4330390.085938,25644.83651,705162.492188,-4326912.489014,-5032074.981202,6754315.125649666
612,1752.974653,1781672.524902,5378.731445,0.0,0.0,-4720394.507812,24513.319466,721531.574219,-4715015.776367,-5436547.350586,6532799.257974
613,1771.072922,1855363.785156,3946.65271,0.0,0.0,-6798121.331055,22672.904633,688248.828491,-6794174.678345,-7482423.506836001,6803000.545572
614,1116.687965,1212673.535278,190.098373,0.0,0.0,-4291675.611328,11580.482106,386328.71936,-4291485.512955001,-4677814.232315,4446469.629352666
736,1821.772541,1888489.319336,2414.704956,0.0,0.0,-3423580.770996,19759.360474,634768.846802,-3421166.06604,-4055934.912842,6924460.837565333
737,1836.854286,1914412.174805,5705.890381,0.0,0.0,-4664673.991943,20351.420227,600795.885742,-4658968.101562,-5259763.987304,7019511.307618333
738,1840.577129,1899535.817383,5127.947266,0.0,0.0,-3140857.369385,20936.791199,550896.424805,-3135729.422119,-3686625.846924,6964964.663737666
739,1829.139221,1879537.07373,4371.596191,0.0,0.0,-1326745.218262,21008.704956,514342.413086,-1322373.622071,-1836716.0351570002,6891635.9370099995
740,1788.572957,1885725.234375,4178.184204,0.0,0.0,-1119854.624634,21564.961792,508420.384033,-1115676.44043,-1624096.824463,6914325.859375
741,1907.872761,1883534.873535,3012.957764,0.0,0.0,-4094518.33252,22294.355957,672509.188721,-4091505.374756,-4764014.563477,6906294.5362949995
742,1927.195578,2098536.184082,3005.937988,0.0,0.0,-3624816.078613,21127.008411,608161.098999,-3621810.140625,-4229971.239624,7694632.674967333
743,1911.690434,2093832.191193,2606.894287,0.0,0.0,,21151.180084,636094.746826,,,7677384.701041
744,1997.900246,2196591.777588,3124.212708,0.0,0.0,,23981.284119,679763.27478,,,8054169.851156
745,2075.740965,2432854.634766,2906.325745,0.0,0.0,,23024.582458,710133.493652,,,8920466.994142
746,2063.530336,2389563.207031,3559.670654,0.0,0.0,-5072939.960938,22847.907715,711265.416504,-5069380.290284,-5780645.706788001,8761731.759113666
747,2102.573555,2408918.511719,5436.157135,0.0,0.0,-3494036.472656,22527.647202,705042.30957,-3488600.315521,-4193642.625091,8832701.209636332
748,2019.694138,2315840.764648,5695.120605,0.0,0.0,,22129.105469,654710.757202,,,8491416.137042666
749,2010.103725,2308956.592773,5934.715454,0.0,0.0,-1453005.820801,24668.478699,634619.681824,-1447071.105347,-2081690.7871710001,8466174.173500998
750,2008.737662,2363098.426758,3632.270203,0.0,0.0,-917187.385742,24254.825134,597591.562866,-913555.1155389999,-1511146.678405,8664694.231446
751,1928.024881,2287555.752197,3529.378174,14210.083008,33393.148438,-1782296.082031,23305.164337,575822.80481,-1764556.6208489998,-2340379.425659,8387036.561753574
752,1922.785439,2379783.932617,3631.382324,0.0,0.0,-764263.691406,23186.653687,617618.432861,-760632.309082,-1378250.741943,8725874.419595666
753,1917.037474,2197779.54248,3650.44751,0.0,0.0,-7504273.663086,25675.273926,617250.088745,-7500623.215576,-8117873.304320999,8058524.989093333
754,1850.619791,2097358.64624,3868.136261,35956.035156,84823.085938,-6494007.984375,25383.457214,608728.416321,-6454183.812958,-7062912.229279,7688618.574494573
755,1805.521266,2065153.535156,3972.723846,7990.210449,18849.527344,-5188506.694336,24101.300079,589831.946899,-5176543.760041,-5766375.70694,7571852.638358452
756,1804.647643,2058064.194336,4639.8573,11986.892578,28275.203125,-6250732.763672,23796.818253,649323.859436,-6234106.013793999,-6883429.873229999,7545669.8751695
757,1773.417797,1918845.084961,4846.216125,23973.785156,56550.402344,-5171851.730469,24182.743774,703326.221191,-5143031.729188,-5846357.950379,7034634.303476785
758,1776.385098,1921493.983398,2748.182322,91885.835938,216776.15625,-2823376.052246,25027.641602,677154.655029,-2728742.0339860003,-3405896.689015,7041142.4160009995
759,1740.956135,1766546.871582,4091.505981,39947.371094,94249.734375,-2289363.492188,24078.23761,668082.572876,-2245324.615113,-2913407.1879889998,6475453.534446499
760,1732.061802,1722727.5625,4855.974365,35958.890625,84825.609375,-4249539.076172,22067.542175,696061.078125,-4208724.211182,-4904785.289307,6314971.2169791665
761,1073.732155,1059831.476807,1742.773071,0.0,0.0,-2020504.233398,11394.735352,402690.671143,-2018761.4603270001,-2421452.1314700004,3886048.7482923334
883,1738.909187,1765887.391846,2347.22998,0.0,0.0,-4281899.365234,22100.976715,548594.945129,-4279552.135253999,-4828147.080382999,6474920.436768666
884,1828.567527,1957725.621094,4297.302124,0.0,0.0,-4197016.571289,23233.063431,488519.358398,-4192719.269165,-4681238.627563,7178327.277344666
885,1848.864548,1923734.534668,5760.340088,0.0,0.0,-4778362.932373,21759.393616,514550.632996,-4772602.592285001,-5287153.225281001,7053693.293782666
886,1805.134613,1826993.043945,5089.356934,0.0,0.0,-1483031.616699,21244.538269,466484.59668,-1477942.2597649998,-1944426.8564449998,6698974.494465
887,1904.332163,2028304.275391,4218.648926,0.0,0.0,570904.281738,23684.153198,514377.312622,575122.930664,60745.61804199999,7437115.676433667
888,1929.389304,2088859.341553,1153.096802,0.0,0.0,,25607.185928,563152.80835,,,7659150.919027667
889,1901.002098,2047298.035156,413.729797,0.0,0.0,-4288309.323242,24772.955536,577216.009094,-4287895.593445,-4865111.602539,7506759.462238667
890,1894.207426,1947909.301941,683.348022,0.0,0.0,-3012855.870605,23821.250198,681599.884277,-3012172.522583,-3693772.40686,7142334.107116999
891,2076.345469,2333843.475098,827.711472,0.0,0.0,149622.37207,25002.634216,584308.794617,150450.083542,-433858.711075,8557426.075359333
892,2124.366608,2402172.651367,218.885101,0.0,0.0,-416897.144775,24322.9711,634149.546265,-416678.259674,-1050827.805939,8807966.388345666
893,2098.339355,2341562.908203,71.920914,0.0,0.0,-2972764.302856,24697.195557,662746.936523,-2972692.3819420002,-3635439.318465,8585730.663411
894,2132.512348,2530186.166504,1386.185303,0.0,0.0,-1068280.724609,23938.502441,595165.931885,-1066894.5393059999,-1662060.4711909997,9277349.277181333
895,1966.925829,2030925.013672,2560.330444,0.0,0.0,-2708865.416016,23655.287392,668145.346924,-2706305.0855719997,-3374450.4324959996,7446725.050130666
896,2012.459599,2208085.125,2362.615295,0.0,0.0,-1844812.365234,25086.724884,654042.488892,-1842449.749939,-2496492.238831,8096312.125
897,2011.003689,2178297.734863,672.457977,0.0,0.0,-1257846.748047,24763.826324,637696.256226,-1257174.29007,-1894870.546296,7987091.694497666
898,1940.172112,1984313.229004,665.513062,0.0,0.0,-116938.436523,24224.389984,704536.816406,-116272.923461,-820809.739867,7275815.173014667
899,1923.965721,2047120.090332,1509.415771,0.0,0.0,-692789.395508,23777.445282,693036.769531,-691279.9797370001,-1384316.749268,7506106.997884
900,1893.118248,1982541.43187,1135.206665,0.0,0.0,-3010886.076172,23919.523987,701585.428467,-3009750.869507,-3711336.2979739998,7269318.583523333
901,1823.250989,2014589.981934,905.573792,0.0,0.0,-3518528.528809,24011.77739,592848.09137,-3517622.955017,-4110471.046387,7386829.933758
902,1817.992481,1938947.208008,987.910706,0.0,0.0,-6262635.21875,24698.764954,638450.03125,-6261647.308044,-6900097.339294,7109473.096029333
903,1836.431839,2125679.776367,1448.411255,0.0,0.0,-5105244.149414,24884.130493,580714.922119,-5103795.738159,-5684510.660278,7794159.180012332
904,1853.995459,2233685.348633,2112.249695,59936.714844,141381.296875,-3323888.832031,25134.636719,576978.31543,-3261839.867492,-3838818.182922,8187351.985716834
905,1815.00627,2111373.116455,1787.357769,99894.882812,235636.375,-2715173.607422,25437.716335,621312.720459,-2613491.3668409996,-3234804.0873,7736988.699501666
906,1758.025826,1872247.104492,1633.369911,103885.007812,245060.625,-3860673.466797,24674.802795,653563.116516,-3755155.089074,-4408718.205589999,6860004.837304
907,1771.069916,1887720.615234,1050.937813,95894.195312,226210.609375,-2123818.498535,23392.955444,591564.31311,-2026873.3654099999,-2618437.6785199996,6917118.0436705
908,1061.875423,1133584.890381,664.390259,0.0,0.0,-1762863.99707,12949.773529,340742.003845,-1762199.606811,-2102941.610656,4156477.931397
1030,1752.025713,1796134.661133,186.988979,0.0,0.0,-2837923.023438,24400.649017,563675.829956,-2837736.034459,-3401411.864415,6585827.090821
1031,1839.622421,1836933.958252,3477.258835,0.0,0.0,-2384673.418732,26493.899048,624387.926758,-2381196.159897,-3005584.086655,6735424.513590666
1032,1834.259804,1796858.826172,3013.890089,0.0,0.0,-4202377.296875,22521.925659,597182.597534,-4199363.406786,-4796546.00432,6588482.362630666
1033,1783.46352,1699608.463867,2522.805588,0.0,0.0,-2060057.097656,21536.177979,612270.047485,-2057534.292068,-2669804.339553,6231897.700845666
1034,1853.925572,1901655.793945,2854.526855,0.0,0.0,-1768695.162109,23018.371216,633462.213379,-1765840.6352539998,-2399302.8486329997,6972737.911131667
1035,1900.117733,2077752.339844,128.627686,0.0,0.0,-1428238.085938,27024.059265,593390.634216,-1428109.458252,-2021500.092468,7618425.246094666
1036,1922.053684,2132308.030273,330.435242,0.0,0.0,-3699978.077148,27471.324646,592273.819519,-3699647.6419059997,-4291921.461425,7818462.777667666
1037,1927.988762,2107676.174805,330.353333,0.0,0.0,-3481879.746094,26490.571899,558874.665649,-3481549.392761,-4040424.05841,7728145.974284999
1038,2033.749058,2231755.394287,0.0,0.0,0.0,,24666.437195,567224.672974,,,8183103.112385666
1039,2126.317745,2455168.930664,261.164795,0.0,0.0,58742.979492,25302.301086,596470.498535,59004.144286999996,-537466.3542480001,9002286.079101333
1040,2106.362988,2348017.445312,198.489685,0.0,0.0,-1818770.973511,26461.863159,658533.143433,-1818572.483826,-2477105.627259,8609397.299477333
1041,2140.883904,2544024.036133,0.0,0.0,0.0,-1707776.942566,25930.046936,573397.585449,-1707776.942566,-2281174.528015,9328088.132487668
